Parliament,Session,Date of Vote,Vote Result,Vote Number,Vote Subject,Yeas,Nays,Paired,Honorific Title,FirstName
42,1,2/20/2019 4:45:00 PM,993,"Time allocation for Bill C-91, An Act respecting Indigenous languages",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,2/20/2019 6:35:06 PM,994,"2nd reading of Bill C-91, An Act respecting Indigenous languages",,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,2/25/2019 6:30:49 PM,995,Opposition Motion (Appearance of the Prime Minister before the Standing Committee on Justice and Human Rights),,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,2/26/2019 10:30:25 AM,996,Motion to proceed to Orders of the Day,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,2/26/2019 11:15:08 AM,997,"Tme allocation for Bill ,",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,2/26/2019 6:15:32 PM,998,"Bill C-83, An Act to amend the Corrections and Conditional Release Act and another Act (report stage amendment)",,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,2/26/2019 6:25:18 PM,999,"Bill C-83, An Act to amend the Corrections and Conditional Release Act and another Act (report stage amendment)",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,2/26/2019 6:35:17 PM,1000,"Bill C-83, An Act to amend the Corrections and Conditional Release Act and another Act (report stage amendment)",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,2/26/2019 6:45:33 PM,1001,"Concurrence at report stage of Bill C-83, An Act to amend the Corrections and Conditional Release Act and another Act",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,2/27/2019 3:05:00 PM,1002,"Private Members' Business M-194 (Instruction to the Standing Committee on Human Resources, Skills and Social Development and the Status of Persons with Disabilities (precarious employment in Canada))",,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,2/27/2019 3:15:00 PM,1003,Private Members' Business M-206 (Instruction to the Standing Committee on Health (level of fitness and physical activity of youth)),,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,3/18/2019 12:05:41 PM,1004,"Concurrence at report stage of Bill C-84, An Act to amend the Criminal Code (bestiality and animal fighting)",,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,3/18/2019 6:28:22 PM,1005,Motion to adjourn the debate,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/18/2019 7:45:00 PM,1006,"3rd reading and adoption of Bill C-83, An Act to amend the Corrections and Conditional Release Act and another Act",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/19/2019 4:25:48 PM,1007,Government Business No. 27 (Instruction to FOPO regarding Bill S-203),,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,3/20/2019 5:44:52 PM,1008,Opposition Motion (Resignation from Cabinet of the Member for Vancouver Granville),,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,3/20/2019 5:46:11 PM,1009,"3rd reading and adoption of Bill C-369, An Act to amend the Bills of Exchange Act, the Interpretation Act and the Canada Labour Code (National Day for Truth and Reconciliation)",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 5:45:07 PM,1010,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 5:47:39 PM,1011,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 5:49:24 PM,1013,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 5:50:11 PM,1014,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 5:51:42 PM,1015,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 6:27:03 PM,1051,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 6:31:46 PM,1055,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 6:47:18 PM,1056,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 6:33:48 PM,1057,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 6:34:20 PM,1058,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 6:44:41 PM,1068,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 6:45:44 PM,1069,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 6:46:11 PM,1070,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 6:48:13 PM,1071,Concurrence in estimates,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 5:59:30 PM,1072,"2nd reading of Bill C-95, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2019",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 6:53:32 PM,1077,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 7:42:39 PM,1126,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 7:43:57 PM,1127,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 7:44:39 PM,1128,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 7:52:19 PM,1136,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 7:53:11 PM,1137,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 7:54:44 PM,1138,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 7:55:20 PM,1139,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 7:56:33 PM,1140,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 7:57:48 PM,1141,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 7:58:02 PM,1142,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 7:59:42 PM,1143,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 8:00:03 PM,1144,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/22/2019 8:01:00 PM,1145,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 8:02:49 PM,1146,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 8:49:09 PM,1193,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 8:50:24 PM,1194,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 8:51:45 PM,1195,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 8:52:11 PM,1196,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 8:53:12 PM,1197,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 8:56:51 PM,1200,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 8:57:55 PM,1201,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 9:06:03 PM,1210,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 9:07:36 PM,1211,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 9:08:34 PM,1212,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 9:15:15 PM,1219,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 9:18:41 PM,1222,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 9:19:47 PM,1223,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 9:20:02 PM,1224,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 9:21:18 PM,1225,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 9:26:17 PM,1230,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 9:27:28 PM,1231,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 9:28:49 PM,1232,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 9:29:17 PM,1233,Concurrence in an opposed item,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 10:09:44 PM,1273,"Concurrence at report stage of Bill C-96, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2020",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 10:10:02 PM,1274,"3rd reading and adoption of Bill C-96, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2020",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,3/20/2019 10:11:00 PM,1275,51st Report of the Standing Committee on Public Accounts,,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,4/1/2019 3:45:35 PM,1276,Motion to proceed to Orders of the Day,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,4/2/2019 10:35:36 AM,1277,Motion to proceed to Orders of the Day,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,4/3/2019 3:50:36 PM,1278,Motion to proceed to Orders of the Day,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,4/3/2019 6:00:05 PM,1279,"2nd reading of Bill C-420, An Act to amend the Canada Labour Code, the Official Languages Act and the Canada Business Corporations Act",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,4/4/2019 10:33:27 AM,1280,Motion to proceed to Orders of the Day,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,4/4/2019 5:45:21 PM,1281,Budgetary policy (subamendment),,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,4/4/2019 5:55:47 PM,1282,Budgetary policy (amendment),,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,4/4/2019 6:05:36 PM,1283,Budgetary policy,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,4/9/2019 11:45:38 AM,1287,"Time allocation for Bill C-88, An Act to amend the Mackenzie Valley Resource Management Act and the Canada Petroleum Resources Act and to make consequential amendments to other Acts",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,4/9/2019 6:15:30 PM,1288,"2nd reading of Bill C-88, An Act to amend the Mackenzie Valley Resource Management Act and the Canada Petroleum Resources Act and to make consequential amendments to other Acts",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,4/9/2019 6:25:39 PM,1289,Opposition Motion (Vice-Admiral Mark Norman),,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,4/10/2019 6:00:56 PM,1290,14th Report of the Standing Committee on Justice and Human Rights (amendment),,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,4/10/2019 6:20:06 PM,1291,Private Members' Business M-207 (Dutch Heritage Day),,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,4/10/2019 6:30:49 PM,1292,"2nd reading of Bill C-278, An Act to amend the Lobbying Act (reporting obligations)",,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,4/10/2019 6:40:03 PM,1293,"2nd reading of Bill S-215, An Act to amend the Criminal Code (sentencing for violent offences against Aboriginal women)",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,4/11/2019 11:15:30 AM,1294,"Time allocation for Bill C-93, An Act to provide no-cost, expedited record suspensions for simple possession of cannabis",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,4/11/2019 12:36:28 PM,1295,"Time allocation for Bill C-92, An Act respecting First Nations, Inuit and M�tis children, youth and families",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,4/11/2019 5:35:35 PM,1296,Motion to proceed to Orders of the Day,,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,4/30/2019 10:30:33 AM,1297,Motion to proceed to Orders of the Day,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,4/30/2019 11:45:34 AM,1298,"Time allocation for Bill C-97, An Act to implement certain provisions of the budget tabled in Parliament on March 19, 2019 and other measures",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,4/30/2019 3:00:30 PM,1299,Opposition Motion (Corporate influence over the government),,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,4/30/2019 6:12:32 PM,1300,"2nd reading of Bill C-97, An Act to implement certain provisions of the budget tabled in Parliament on March 19, 2019 and other measures (reasoned amendment)",,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,4/30/2019 6:26:23 PM,1301,"2nd reading of Bill C-97, An Act to implement certain provisions of the budget tabled in Parliament on March 19, 2019 and other measures",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,5/1/2019 5:45:19 PM,1302,Opposition Motion (Handling of the canola trade crisis with China),,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,5/1/2019 5:55:20 PM,1303,"2nd reading of Bill C-419, An Act to amend the Bank Act, the Trust and Loan Companies Act, the Insurance Companies Act and the Cooperative Credit Associations Act (credit cards)",,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,5/1/2019 6:05:56 PM,1304,"2nd reading of Bill C-415, An Act to establish a procedure for expunging certain cannabis-related convictions",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,5/2/2019 10:35:14 AM,1305,Motion to proceed to Orders of the Day,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,5/2/2019 11:15:41 AM,1306,"Concurrence at report stage of Bill C-91, An Act respecting Indigenous languages",,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,5/6/2019 6:30:54 PM,1307,"2nd reading of Bill C-93, An Act to provide no-cost, expedited record suspensions for simple possession of cannabis",,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,5/8/2019 3:10:01 PM,1308,Opposition Motion (Price of gas),,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,5/8/2019 3:56:00 PM,1309,Motion to proceed to Orders of the Day,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,5/8/2019 5:10:54 PM,1310,"Time allocation for Bill C-84, An Act to amend the Criminal Code (bestiality and animal fighting)",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,5/8/2019 6:25:40 PM,1311,"3rd reading and adoption of Bill C-84, An Act to amend the Criminal Code (bestiality and animal fighting)",,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,5/8/2019 6:35:00 PM,1312,Private Members' Business M-174 (National suicide prevention action plan),,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,5/8/2019 6:45:47 PM,1313,Private Members' Business M-208 (Rural digital infrastructure),,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,5/8/2019 6:55:29 PM,1314,"2nd reading of Bill C-406, An Act to amend the Canada Elections Act (foreign contributions)",,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,5/13/2019 1:00:00 PM,1315,"Time allocation for Bill C-55, An Act to amend the Oceans Act and the Canada Petroleum Resources Act",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,5/13/2019 7:00:00 PM,1316,"Motion respecting Senate amendments to Bill C-55, An Act to amend the Oceans Act and the Canada Petroleum Resources Act",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,5/16/2019 3:00:34 PM,1317,Opposition Motion (Declaration of an environment and climate emergency),,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,5/16/2019 3:10:57 PM,1318,"2nd reading of Bill C-266, An Act to amend the Criminal Code (increasing parole ineligibility)",,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,5/28/2019 3:15:05 PM,1319,Ways and Means motion No. 32,,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,5/28/2019 4:15:06 PM,1320,Motion for closure,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,5/28/2019 8:30:00 PM,1321,Government Business No. 30 (Extension of sitting hours and conduct of extended proceedings) (amendment),,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,5/28/2019 8:40:00 PM,1322,Government Business No. 30 (Extension of sitting hours and conduct of extended proceedings),,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,5/29/2019 3:00:00 PM,1323,Private Members' Business M-170 (Officers of Parliament) (amendment),,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,5/29/2019 3:10:00 PM,1324,Private Members' Business M-170 (Officers of Parliament),,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,5/29/2019 3:20:00 PM,1325,"2nd reading of Bill S-243, An Act to amend the Canada Revenue Agency Act (reporting on unpaid income tax)",,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,5/29/2019 3:30:00 PM,1326,Private Members' Business M-111 (Mennonite Heritage Week),,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,5/29/2019 5:20:11 PM,1327,Motion for the production of papers P-16 (Memo pertaining to Vice-Admiral Mark Norman),,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,6/5/2019 3:00:00 PM,1335,"Bill C-97, An Act to implement certain provisions of the budget tabled in Parliament on March 19, 2019 and other measures (report stage amendment)",,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,6/5/2019 3:10:00 PM,1336,"Bill C-97, An Act to implement certain provisions of the budget tabled in Parliament on March 19, 2019 and other measures (report stage amendment)",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,6/5/2019 3:20:00 PM,1337,"Bill C-97, An Act to implement certain provisions of the budget tabled in Parliament on March 19, 2019 and other measures (report stage amendment)",,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,6/5/2019 3:30:00 PM,1338,"Bill C-97, An Act to implement certain provisions of the budget tabled in Parliament on March 19, 2019 and other measures (report stage amendment)",,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,6/5/2019 3:40:00 PM,1339,"Bill C-97, An Act to implement certain provisions of the budget tabled in Parliament on March 19, 2019 and other measures (report stage amendment)",,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,6/5/2019 3:50:00 PM,1340,"Bill C-97, An Act to implement certain provisions of the budget tabled in Parliament on March 19, 2019 and other measures (report stage amendment)",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,6/5/2019 4:00:00 PM,1341,"Bill C-97, An Act to implement certain provisions of the budget tabled in Parliament on March 19, 2019 and other measures (report stage amendment)",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,6/5/2019 5:24:00 PM,1342,"Concurrence at report stage of Bill C-97, An Act to implement certain provisions of the budget tabled in Parliament on March 19, 2019 and other measures",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,6/6/2019 3:00:00 PM,1343,"3rd reading and adoption of Bill C-97, An Act to implement certain provisions of the budget tabled in Parliament on March 19, 2019 and other measures (reasoned amendment)",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,6/6/2019 3:10:00 PM,1344,"3rd reading and adoption of Bill C-97, An Act to implement certain provisions of the budget tabled in Parliament on March 19, 2019 and other measures",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,6/10/2019 3:05:29 PM,1345,"Concurrence at report stage of Bill C-88, An Act to amend the Mackenzie Valley Resource Management Act and the Canada Petroleum Resources Act and to make consequential amendments to other Acts",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,6/10/2019 7:30:04 PM,1346,Motion for closure,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,6/10/2019 8:30:17 PM,1347,"2nd reading of Bill C-101, An Act to amend the Customs Tariff and the Canadian International Trade Tribunal Act (reasoned amendment)",,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,6/11/2019 11:05:37 AM,1348,Motion to proceed to Orders of the Day,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,6/11/2019 3:05:47 PM,1349,Opposition Motion (Affordability and Accessibility of Canada�s Telecommunication Services),,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,6/11/2019 7:35:00 PM,1350,Motion for closure,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,6/11/2019 8:30:00 PM,1351,"Motion respecting Senate amendments to Bill C-59, An Act respecting national security matters (amendment)",,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,6/11/2019 8:40:00 PM,1352,"Motion respecting Senate amendments to Bill C-59, An Act respecting national security matters",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,6/13/2019 10:30:00 AM,1354,Motion to proceed to Orders of the Day,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,6/13/2019 11:50:00 AM,1355,"Time allocation for Bill C-68, An Act to amend the Fisheries Act and other Acts in consequence",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,6/13/2019 1:00:21 PM,1356,"Time allocation for Bill C-100, An Act to implement the Agreement between Canada, the United States of America and the United Mexican States",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,6/13/2019 7:10:23 PM,1357,Motion for closure,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,6/13/2019 8:30:38 PM,1358,"Motion respecting Senate amendments to Bill C-69, An Act to enact the Impact Assessment Act and the Canadian Energy Regulator Act, to amend the Navigation Protection Act and to make consequential amendments to other Acts (amendment)",,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,6/13/2019 8:40:02 PM,1359,"Motion respecting Senate amendments to Bill C-69, An Act to enact the Impact Assessment Act and the Canadian Energy Regulator Act, to amend the Navigation Protection Act and to make consequential amendments to other Acts",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,6/17/2019 1:06:00 PM,1360,"Time allocation for Bill C-83, An Act to amend the Corrections and Conditional Release Act and another Act",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,6/17/2019 3:00:06 PM,1361,"3rd reading and adoption of Bill C-88, An Act to amend the Mackenzie Valley Resource Management Act and the Canada Petroleum Resources Act and to make consequential amendments to other Acts",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,6/17/2019 3:10:49 PM,1362,"Motion respecting Senate amendments to Bill C-68, An Act to amend the Fisheries Act and other Acts in consequence (amendment)",,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,6/17/2019 3:20:12 PM,1363,"Motion respecting Senate amendments to Bill C-68, An Act to amend the Fisheries Act and other Acts in consequence",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,6/17/2019 5:08:29 PM,1364,Motion for closure,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,6/17/2019 8:15:42 PM,1365,Government Business No. 29 (National climate emergency) (amendment),,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,6/17/2019 8:25:40 PM,1366,Government Business No. 29 (National climate emergency),,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,6/18/2019 3:00:00 PM,1367,"Motion respecting Senate amendments to Bill C-58, An Act to amend the Access to Information Act and the Privacy Act and to make consequential amendments to other Acts",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,6/18/2019 6:00:44 PM,1368,Opposition Motion (Carbon tax and environment plan),,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,6/18/2019 6:10:11 PM,1369,Concurrence in estimates,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,6/18/2019 6:20:19 PM,1370,"2nd reading of Bill C-102, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2020",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,6/18/2019 6:30:10 PM,1371,"Concurrence at report stage of Bill C-102, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2020",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,6/18/2019 6:40:59 PM,1372,"3rd reading and adoption of Bill C-102, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2020",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,6/18/2019 7:08:03 PM,1373,Motion for closure,,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,6/18/2019 8:00:00 PM,1374,"Motion respecting Senate amendments to Bill C-48, An Act respecting the regulation of vessels that transport crude oil or persistent oil to or from ports or marine installations located along British Columbia's north coast",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,6/19/2019 3:00:43 PM,1375,Ways and Means motion No. 34,,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,6/19/2019 3:10:43 PM,1376,"2nd reading of Bill C-331, An Act to amend the Federal Courts Act (international promotion and protection of human rights)",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
42,1,6/19/2019 3:20:08 PM,1377,Private Members' Business M-173 (Diabetes Awareness Month),,Ziad,Aboultaif,Edmonton Manning,Alberta,Yea
42,1,6/19/2019 8:30:47 PM,1379,"Motion respecting Senate amendments to Bill C-75, An Act to amend the Criminal Code, the Youth Criminal Justice Act and other Acts and to make consequential amendments to other Acts",,Ziad,Aboultaif,Edmonton Manning,Alberta,Nay
